ID_PRODUCTO;PEDIDO;TIPO_RUTA;ESCALAS;ORIGEN;DESTINO;RUTA_DETALLADA
17-18-36-OAKB-249-0000003-PROD-0001;17-18-36-OAKB-249-0000003;DIRECTO_FORZADO_ESCALA;0;null;OAKB;null → OAKB (DIRECTO_FORZADO_ESCALA)
17-19-13-OYSN-303-0000016-PROD-0001;17-19-13-OYSN-303-0000016;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
17-19-30-LBSF-229-0000096-PROD-0001;17-19-30-LBSF-229-0000096;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
17-23-42-OSDI-307-0000004-PROD-0001;17-23-42-OSDI-307-0000004;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
17-15-47-SKBO-324-0000015-PROD-0001;17-15-47-SKBO-324-0000015;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
18-01-27-LOWW-348-0000181-PROD-0001;18-01-27-LOWW-348-0000181;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
18-05-51-OPKC-230-0000132-PROD-0001;18-05-51-OPKC-230-0000132;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
18-05-53-LOWW-277-0000068-PROD-0001;18-05-53-LOWW-277-0000068;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
18-08-05-LOWW-229-0000147-PROD-0001;18-08-05-LOWW-229-0000147;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
18-01-38-SEQM-230-0000174-PROD-0001;18-01-38-SEQM-230-0000174;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
18-11-46-OAKB-307-0000014-PROD-0001;18-11-46-OAKB-307-0000014;DIRECTO_FORZADO_ESCALA;0;null;OAKB;null → OAKB (DIRECTO_FORZADO_ESCALA)
18-14-32-LDZA-299-0000123-PROD-0001;18-14-32-LDZA-299-0000123;DIRECTO_FORZADO_ESCALA;0;null;LDZA;null → LDZA (DIRECTO_FORZADO_ESCALA)
18-17-00-EDDI-246-0000285-PROD-0001;18-17-00-EDDI-246-0000285;DIRECTO_FORZADO_ESCALA;0;null;EDDI;null → EDDI (DIRECTO_FORZADO_ESCALA)
18-22-15-OPKC-286-0000062-PROD-0001;18-22-15-OPKC-286-0000062;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
18-15-45-SABE-282-0000012-PROD-0001;18-15-45-SABE-282-0000012;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
18-22-15-EKCH-349-0000025-PROD-0001;18-22-15-EKCH-349-0000025;DIRECTO_FORZADO_ESCALA;0;null;EKCH;null → EKCH (DIRECTO_FORZADO_ESCALA)
18-14-25-SKBO-238-0000018-PROD-0001;18-14-25-SKBO-238-0000018;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
19-00-34-OPKC-257-0000008-PROD-0001;19-00-34-OPKC-257-0000008;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
18-22-43-EDDI-295-0000292-PROD-0001;18-22-43-EDDI-295-0000292;DIRECTO_FORZADO_ESCALA;0;null;EDDI;null → EDDI (DIRECTO_FORZADO_ESCALA)
18-16-30-SGAS-329-0000012-PROD-0001;18-16-30-SGAS-329-0000012;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
19-00-14-EDDI-256-0000015-PROD-0001;19-00-14-EDDI-256-0000015;DIRECTO_FORZADO_ESCALA;0;null;EDDI;null → EDDI (DIRECTO_FORZADO_ESCALA)
18-16-33-SKBO-314-0000228-PROD-0001;18-16-33-SKBO-314-0000228;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
19-01-23-LBSF-350-0000200-PROD-0001;19-01-23-LBSF-350-0000200;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
18-21-12-SABE-303-0000004-PROD-0001;18-21-12-SABE-303-0000004;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
19-04-15-OYSN-251-0000199-PROD-0001;19-04-15-OYSN-251-0000199;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
19-05-17-OERK-345-0000008-PROD-0001;19-05-17-OERK-345-0000008;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
19-05-22-OMDB-233-0000018-PROD-0001;19-05-22-OMDB-233-0000018;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
19-10-11-LATI-335-0000207-PROD-0001;19-10-11-LATI-335-0000207;DIRECTO_FORZADO_ESCALA;0;null;LATI;null → LATI (DIRECTO_FORZADO_ESCALA)
19-05-42-SUAA-233-0000002-PROD-0001;19-05-42-SUAA-233-0000002;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
19-12-51-OAKB-272-0000019-PROD-0001;19-12-51-OAKB-272-0000019;DIRECTO_FORZADO_ESCALA;0;null;OAKB;null → OAKB (DIRECTO_FORZADO_ESCALA)
19-14-58-VIDP-284-0000094-PROD-0001;19-14-58-VIDP-284-0000094;DIRECTO_FORZADO_ESCALA;0;null;VIDP;null → VIDP (DIRECTO_FORZADO_ESCALA)
19-12-59-UMMS-297-0000204-PROD-0001;19-12-59-UMMS-297-0000204;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
19-13-17-OERK-210-0000219-PROD-0001;19-13-17-OERK-210-0000219;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
19-16-32-LATI-210-0000008-PROD-0001;19-16-32-LATI-210-0000008;DIRECTO_FORZADO_ESCALA;0;null;LATI;null → LATI (DIRECTO_FORZADO_ESCALA)
19-17-24-EHAM-289-0000005-PROD-0001;19-17-24-EHAM-289-0000005;DIRECTO_FORZADO_ESCALA;0;null;EHAM;null → EHAM (DIRECTO_FORZADO_ESCALA)
19-21-37-LATI-299-0000110-PROD-0001;19-21-37-LATI-299-0000110;DIRECTO_FORZADO_ESCALA;0;null;LATI;null → LATI (DIRECTO_FORZADO_ESCALA)
19-15-44-SCEL-321-0000108-PROD-0001;19-15-44-SCEL-321-0000108;DIRECTO_FORZADO_ESCALA;0;null;SCEL;null → SCEL (DIRECTO_FORZADO_ESCALA)
19-23-28-OYSN-322-0000017-PROD-0001;19-23-28-OYSN-322-0000017;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
20-00-37-OSDI-292-0000128-PROD-0001;20-00-37-OSDI-292-0000128;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
19-16-47-SEQM-205-0000003-PROD-0001;19-16-47-SEQM-205-0000003;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
20-06-18-EHAM-314-0000012-PROD-0001;20-06-18-EHAM-314-0000012;DIRECTO_FORZADO_ESCALA;0;null;EHAM;null → EHAM (DIRECTO_FORZADO_ESCALA)
20-00-45-SUAA-334-0000170-PROD-0001;20-00-45-SUAA-334-0000170;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
20-00-04-SGAS-301-0000013-PROD-0001;20-00-04-SGAS-301-0000013;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
20-07-18-LKPR-267-0000003-PROD-0001;20-07-18-LKPR-267-0000003;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
20-07-04-SEQM-348-0000061-PROD-0001;20-07-04-SEQM-348-0000061;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
20-08-53-SKBO-206-0000015-PROD-0001;20-08-53-SKBO-206-0000015;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
20-11-30-SUAA-312-0000235-PROD-0001;20-11-30-SUAA-312-0000235;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
20-20-02-OAKB-292-0000018-PROD-0001;20-20-02-OAKB-292-0000018;DIRECTO_FORZADO_ESCALA;0;null;OAKB;null → OAKB (DIRECTO_FORZADO_ESCALA)
20-13-55-SUAA-207-0000186-PROD-0001;20-13-55-SUAA-207-0000186;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
20-20-09-LBSF-261-0000202-PROD-0001;20-20-09-LBSF-261-0000202;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
20-22-22-EKCH-246-0000092-PROD-0001;20-22-22-EKCH-246-0000092;DIRECTO_FORZADO_ESCALA;0;null;EKCH;null → EKCH (DIRECTO_FORZADO_ESCALA)
20-22-26-LKPR-216-0000012-PROD-0001;20-22-26-LKPR-216-0000012;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
20-23-17-OERK-258-0000075-PROD-0001;20-23-17-OERK-258-0000075;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
21-00-35-LBSF-346-0000013-PROD-0001;21-00-35-LBSF-346-0000013;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
21-00-37-OYSN-346-0000091-PROD-0001;21-00-37-OYSN-346-0000091;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
20-23-24-OMDB-299-0000023-PROD-0001;20-23-24-OMDB-299-0000023;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
20-20-33-SBBR-235-0000006-PROD-0001;20-20-33-SBBR-235-0000006;DIRECTO_FORZADO_ESCALA;0;null;SBBR;null → SBBR (DIRECTO_FORZADO_ESCALA)
20-18-40-SEQM-276-0000022-PROD-0001;20-18-40-SEQM-276-0000022;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
21-02-50-EHAM-296-0000016-PROD-0001;21-02-50-EHAM-296-0000016;DIRECTO_FORZADO_ESCALA;0;null;EHAM;null → EHAM (DIRECTO_FORZADO_ESCALA)
21-03-49-LKPR-333-0000001-PROD-0001;21-03-49-LKPR-333-0000001;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
20-22-45-SVMI-241-0000081-PROD-0001;20-22-45-SVMI-241-0000081;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
21-09-01-OPKC-323-0000268-PROD-0001;21-09-01-OPKC-323-0000268;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
21-09-46-OOMS-308-0000013-PROD-0001;21-09-46-OOMS-308-0000013;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
21-00-50-SKBO-206-0000141-PROD-0001;21-00-50-SKBO-206-0000141;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
21-10-04-OOMS-300-0000288-PROD-0001;21-10-04-OOMS-300-0000288;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
21-03-43-SLLP-291-0000090-PROD-0001;21-03-43-SLLP-291-0000090;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
21-17-08-LATI-325-0000002-PROD-0001;21-17-08-LATI-325-0000002;DIRECTO_FORZADO_ESCALA;0;null;LATI;null → LATI (DIRECTO_FORZADO_ESCALA)
21-12-00-SUAA-285-0000008-PROD-0001;21-12-00-SUAA-285-0000008;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
21-21-13-LOWW-324-0000021-PROD-0001;21-21-13-LOWW-324-0000021;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
21-14-47-SVMI-281-0000024-PROD-0001;21-14-47-SVMI-281-0000024;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
21-16-02-SABE-281-0000001-PROD-0001;21-16-02-SABE-281-0000001;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
21-22-12-OYSN-219-0000001-PROD-0001;21-22-12-OYSN-219-0000001;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
21-22-47-EHAM-206-0000038-PROD-0001;21-22-47-EHAM-206-0000038;DIRECTO_FORZADO_ESCALA;0;null;EHAM;null → EHAM (DIRECTO_FORZADO_ESCALA)
21-22-54-OERK-292-0000006-PROD-0001;21-22-54-OERK-292-0000006;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
21-17-46-SUAA-275-0000013-PROD-0001;21-17-46-SUAA-275-0000013;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
21-18-04-SCEL-341-0000205-PROD-0001;21-18-04-SCEL-341-0000205;DIRECTO_FORZADO_ESCALA;0;null;SCEL;null → SCEL (DIRECTO_FORZADO_ESCALA)
22-01-58-LOWW-203-0000251-PROD-0001;22-01-58-LOWW-203-0000251;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
22-03-16-OAKB-242-0000131-PROD-0001;22-03-16-OAKB-242-0000131;DIRECTO_FORZADO_ESCALA;0;null;OAKB;null → OAKB (DIRECTO_FORZADO_ESCALA)
21-21-38-SLLP-311-0000137-PROD-0001;21-21-38-SLLP-311-0000137;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
21-22-29-SLLP-243-0000002-PROD-0001;21-22-29-SLLP-243-0000002;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
21-22-44-SLLP-239-0000223-PROD-0001;21-22-44-SLLP-239-0000223;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
22-06-50-LDZA-247-0000002-PROD-0001;22-06-50-LDZA-247-0000002;DIRECTO_FORZADO_ESCALA;0;null;LDZA;null → LDZA (DIRECTO_FORZADO_ESCALA)
22-00-17-SGAS-305-0000007-PROD-0001;22-00-17-SGAS-305-0000007;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
22-00-19-SLLP-346-0000276-PROD-0001;22-00-19-SLLP-346-0000276;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
22-02-27-SABE-316-0000079-PROD-0001;22-02-27-SABE-316-0000079;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
22-01-42-SVMI-292-0000189-PROD-0001;22-01-42-SVMI-292-0000189;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
22-08-52-OYSN-263-0000114-PROD-0001;22-08-52-OYSN-263-0000114;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
22-09-44-UMMS-223-0000013-PROD-0001;22-09-44-UMMS-223-0000013;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
22-11-54-OERK-325-0000003-PROD-0001;22-11-54-OERK-325-0000003;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
22-05-50-SVMI-301-0000011-PROD-0001;22-05-50-SVMI-301-0000011;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
22-06-31-SKBO-291-0000002-PROD-0001;22-06-31-SKBO-291-0000002;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
22-21-00-UMMS-327-0000209-PROD-0001;22-21-00-UMMS-327-0000209;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
22-21-40-OYSN-253-0000280-PROD-0001;22-21-40-OYSN-253-0000280;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
22-17-45-SUAA-318-0000024-PROD-0001;22-17-45-SUAA-318-0000024;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
23-01-18-UMMS-348-0000041-PROD-0001;23-01-18-UMMS-348-0000041;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
23-06-41-OPKC-249-0000014-PROD-0001;23-06-41-OPKC-249-0000014;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
23-05-04-OMDB-260-0000239-PROD-0001;23-05-04-OMDB-260-0000239;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
23-08-11-LATI-256-0000014-PROD-0001;23-08-11-LATI-256-0000014;DIRECTO_FORZADO_ESCALA;0;null;LATI;null → LATI (DIRECTO_FORZADO_ESCALA)
23-12-06-OMDB-325-0000024-PROD-0001;23-12-06-OMDB-325-0000024;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
23-15-39-OSDI-287-0000247-PROD-0001;23-15-39-OSDI-287-0000247;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
23-16-08-EDDI-240-0000298-PROD-0001;23-16-08-EDDI-240-0000298;DIRECTO_FORZADO_ESCALA;0;null;EDDI;null → EDDI (DIRECTO_FORZADO_ESCALA)
23-09-19-SLLP-268-0000008-PROD-0001;23-09-19-SLLP-268-0000008;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
23-12-33-SBBR-279-0000028-PROD-0001;23-12-33-SBBR-279-0000028;DIRECTO_FORZADO_ESCALA;0;null;SBBR;null → SBBR (DIRECTO_FORZADO_ESCALA)
23-23-44-OPKC-227-0000098-PROD-0001;23-23-44-OPKC-227-0000098;DIRECTO_FORZADO_ESCALA;0;null;OPKC;null → OPKC (DIRECTO_FORZADO_ESCALA)
23-23-49-EKCH-234-0000286-PROD-0001;23-23-49-EKCH-234-0000286;DIRECTO_FORZADO_ESCALA;0;null;EKCH;null → EKCH (DIRECTO_FORZADO_ESCALA)
23-15-58-SKBO-203-0000265-PROD-0001;23-15-58-SKBO-203-0000265;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
24-03-46-OJAI-248-0000018-PROD-0001;24-03-46-OJAI-248-0000018;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
24-00-55-SGAS-244-0000180-PROD-0001;24-00-55-SGAS-244-0000180;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
24-08-33-OERK-333-0000225-PROD-0001;24-08-33-OERK-333-0000225;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
24-11-09-LOWW-258-0000009-PROD-0001;24-11-09-LOWW-258-0000009;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
24-11-32-EKCH-210-0000057-PROD-0001;24-11-32-EKCH-210-0000057;DIRECTO_FORZADO_ESCALA;0;null;EKCH;null → EKCH (DIRECTO_FORZADO_ESCALA)
24-10-04-OMDB-257-0000008-PROD-0001;24-10-04-OMDB-257-0000008;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
24-08-24-SKBO-333-0000156-PROD-0001;24-08-24-SKBO-333-0000156;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
24-17-47-UMMS-258-0000060-PROD-0001;24-17-47-UMMS-258-0000060;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
24-20-06-OOMS-300-0000213-PROD-0001;24-20-06-OOMS-300-0000213;DIRECTO_FORZADO_ESCALA;0;null;OOMS;null → OOMS (DIRECTO_FORZADO_ESCALA)
24-15-29-SLLP-202-0000295-PROD-0001;24-15-29-SLLP-202-0000295;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
24-23-29-UMMS-314-0000236-PROD-0001;24-23-29-UMMS-314-0000236;DIRECTO_FORZADO_ESCALA;0;null;UMMS;null → UMMS (DIRECTO_FORZADO_ESCALA)
24-17-28-SGAS-213-0000258-PROD-0001;24-17-28-SGAS-213-0000258;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
25-00-34-LDZA-304-0000008-PROD-0001;25-00-34-LDZA-304-0000008;DIRECTO_FORZADO_ESCALA;0;null;LDZA;null → LDZA (DIRECTO_FORZADO_ESCALA)
25-01-17-OERK-250-0000020-PROD-0001;25-01-17-OERK-250-0000020;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
25-04-21-OYSN-339-0000160-PROD-0001;25-04-21-OYSN-339-0000160;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
25-05-44-LBSF-328-0000290-PROD-0001;25-05-44-LBSF-328-0000290;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
25-06-36-OERK-281-0000025-PROD-0001;25-06-36-OERK-281-0000025;DIRECTO_FORZADO_ESCALA;0;null;OERK;null → OERK (DIRECTO_FORZADO_ESCALA)
25-01-07-SUAA-297-0000025-PROD-0001;25-01-07-SUAA-297-0000025;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
25-07-17-OSDI-201-0000146-PROD-0001;25-07-17-OSDI-201-0000146;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
25-07-19-OJAI-232-0000301-PROD-0001;25-07-19-OJAI-232-0000301;DIRECTO_FORZADO_ESCALA;0;null;OJAI;null → OJAI (DIRECTO_FORZADO_ESCALA)
25-04-43-SLLP-236-0000129-PROD-0001;25-04-43-SLLP-236-0000129;DIRECTO_FORZADO_ESCALA;0;null;SLLP;null → SLLP (DIRECTO_FORZADO_ESCALA)
25-16-30-VIDP-331-0000303-PROD-0001;25-16-30-VIDP-331-0000303;DIRECTO_FORZADO_ESCALA;0;null;VIDP;null → VIDP (DIRECTO_FORZADO_ESCALA)
25-10-08-SABE-223-0000010-PROD-0001;25-10-08-SABE-223-0000010;DIRECTO_FORZADO_ESCALA;0;null;SABE;null → SABE (DIRECTO_FORZADO_ESCALA)
25-18-04-LKPR-267-0000191-PROD-0001;25-18-04-LKPR-267-0000191;DIRECTO_FORZADO_ESCALA;0;null;LKPR;null → LKPR (DIRECTO_FORZADO_ESCALA)
25-12-34-SVMI-258-0000006-PROD-0001;25-12-34-SVMI-258-0000006;DIRECTO_FORZADO_ESCALA;0;null;SVMI;null → SVMI (DIRECTO_FORZADO_ESCALA)
25-20-27-LBSF-342-0000076-PROD-0001;25-20-27-LBSF-342-0000076;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
25-17-43-OMDB-203-0000039-PROD-0001;25-17-43-OMDB-203-0000039;DIRECTO_FORZADO_ESCALA;0;null;OMDB;null → OMDB (DIRECTO_FORZADO_ESCALA)
25-17-51-SKBO-327-0000045-PROD-0001;25-17-51-SKBO-327-0000045;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
26-03-03-OYSN-293-0000004-PROD-0001;26-03-03-OYSN-293-0000004;DIRECTO_FORZADO_ESCALA;0;null;OYSN;null → OYSN (DIRECTO_FORZADO_ESCALA)
26-03-20-OSDI-279-0000120-PROD-0001;26-03-20-OSDI-279-0000120;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
25-22-01-SGAS-235-0000206-PROD-0001;25-22-01-SGAS-235-0000206;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
25-23-03-SUAA-228-0000155-PROD-0001;25-23-03-SUAA-228-0000155;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
25-22-52-SGAS-282-0000113-PROD-0001;25-22-52-SGAS-282-0000113;DIRECTO_FORZADO_ESCALA;0;null;SGAS;null → SGAS (DIRECTO_FORZADO_ESCALA)
25-22-26-SKBO-299-0000012-PROD-0001;25-22-26-SKBO-299-0000012;DIRECTO_FORZADO_ESCALA;0;null;SKBO;null → SKBO (DIRECTO_FORZADO_ESCALA)
26-01-26-SUAA-207-0000010-PROD-0001;26-01-26-SUAA-207-0000010;DIRECTO_FORZADO_ESCALA;0;null;SUAA;null → SUAA (DIRECTO_FORZADO_ESCALA)
26-07-36-LOWW-229-0000238-PROD-0001;26-07-36-LOWW-229-0000238;DIRECTO_FORZADO_ESCALA;0;null;LOWW;null → LOWW (DIRECTO_FORZADO_ESCALA)
26-03-25-SEQM-226-0000158-PROD-0001;26-03-25-SEQM-226-0000158;DIRECTO_FORZADO_ESCALA;0;null;SEQM;null → SEQM (DIRECTO_FORZADO_ESCALA)
26-14-11-OSDI-250-0000153-PROD-0001;26-14-11-OSDI-250-0000153;DIRECTO_FORZADO_ESCALA;0;null;OSDI;null → OSDI (DIRECTO_FORZADO_ESCALA)
26-16-59-LBSF-247-0000243-PROD-0001;26-16-59-LBSF-247-0000243;DIRECTO_FORZADO_ESCALA;0;null;LBSF;null → LBSF (DIRECTO_FORZADO_ESCALA)
